2016.09.07,09:15,1.34113,1.34114,1.34089,1.34103,520
2016.09.07,09:30,1.34103,1.34141,1.34103,1.34132,465
2016.09.07,09:45,1.34132,1.34135,1.34099,1.34125,772
2016.09.07,10:00,1.34125,1.34212,1.34118,1.34181,1456
2016.09.07,10:15,1.34179,1.34211,1.34128,1.34173,1277
2016.09.07,10:30,1.34172,1.34241,1.34169,1.34187,1134
2016.09.07,10:45,1.34188,1.34218,1.34134,1.34152,837
2016.09.07,11:00,1.34149,1.34200,1.34017,1.34035,2064
2016.09.07,11:15,1.34033,1.34120,1.33975,1.34118,1922
2016.09.07,11:30,1.34118,1.34186,1.34062,1.34143,1740
2016.09.07,11:45,1.34141,1.34148,1.34011,1.34036,1638
2016.09.07,12:00,1.34038,1.34104,1.34016,1.34061,1887
2016.09.07,12:15,1.34061,1.34120,1.33940,1.33977,1701
2016.09.07,12:30,1.33978,1.34216,1.33770,1.33859,2717
2016.09.07,12:45,1.33861,1.33942,1.33855,1.33882,1850
2016.09.07,13:00,1.33881,1.33941,1.33784,1.33796,1808
2016.09.07,13:15,1.33795,1.33875,1.33681,1.33687,1759
2016.09.07,13:30,1.33686,1.33785,1.33679,1.33707,1372
2016.09.07,13:45,1.33699,1.33731,1.33586,1.33613,1647
2016.09.07,14:00,1.33612,1.33688,1.33597,1.33677,1378
2016.09.07,14:15,1.33672,1.33708,1.33638,1.33699,1101
2016.09.07,14:30,1.33697,1.33851,1.33674,1.33821,1325
2016.09.07,14:45,1.33820,1.33852,1.33778,1.33800,1336
2016.09.07,15:00,1.33798,1.33809,1.33746,1.33788,968
2016.09.07,15:15,1.33787,1.33811,1.33749,1.33784,941
2016.09.07,15:30,1.33784,1.33801,1.33748,1.33761,1025
2016.09.07,15:45,1.33760,1.33768,1.33635,1.33635,1133
2016.09.07,16:00,1.33635,1.33820,1.33581,1.33817,2171
2016.09.07,16:15,1.33817,1.33850,1.33760,1.33820,1618
2016.09.07,16:30,1.33821,1.33888,1.33778,1.33779,1631
2016.09.07,16:45,1.33779,1.33821,1.33658,1.33661,1494
2016.09.07,17:00,1.33660,1.33750,1.33614,1.33709,1876
2016.09.07,17:15,1.33708,1.33762,1.33498,1.33712,2845
2016.09.07,17:30,1.33726,1.33956,1.33629,1.33951,3027
2016.09.07,17:45,1.33951,1.33967,1.33740,1.33831,2483
2016.09.07,18:00,1.33831,1.33901,1.33691,1.33878,3468
2016.09.07,18:15,1.33878,1.33882,1.33725,1.33811,2706
2016.09.07,18:30,1.33813,1.33814,1.33681,1.33691,2091
2016.09.07,18:45,1.33691,1.33771,1.33329,1.33396,3038
2016.09.07,19:00,1.33398,1.33528,1.33348,1.33498,3002
2016.09.07,19:15,1.33498,1.33593,1.33465,1.33489,1991
2016.09.07,19:30,1.33498,1.33505,1.33400,1.33411,1457
2016.09.07,19:45,1.33411,1.33442,1.33347,1.33368,1035
2016.09.07,20:00,1.33367,1.33383,1.33298,1.33355,1110
2016.09.07,20:15,1.33354,1.33356,1.33267,1.33320,1071
2016.09.07,20:30,1.33320,1.33336,1.33220,1.33270,1328
2016.09.07,20:45,1.33269,1.33298,1.33185,1.33193,1317
